AK-109,AK5C,AK-74,AKM,AKS74-U,AS VAL,AUG A1,SKS Auto,Famas-G2,G36k,G3A3,Galil,L85A2,M16A2,M4,SCAR-L,SG552,Stoner 63,VSS,Agram 2000,CX8 Storm,Vector 10mm,Vector 9mm,Luty,MAC-10,MAC-11,MAT-49,MP40,MP5,MP7,MP9,MPX JW,FNP90,PP-19 Bizon,PPSH,Thompson 1928,UMP45,UMP45 Reaper,BAR,XM250,M1A SASS,SKS,AWM,Mosin,Springfield,Hunter,C1911,Deagle,5-7,Glock 17,Makarov,Ruger,Tokarev,USP,JW 2011,JW G34,SVD,Barrett
2880,2465,7872,2496,3456,2160,6715,2795,3172,3485,1100,2420,4650,2280,3528,6161,2800,3315,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,180,6,76,0,5,8,3,0,0,0,0,0,0,0,0,0,0,3,0
2496,5525,2112,5472,3456,4080,3145,3965,3538,2890,770,2860,3450,1560,1890,2727,2730,4760,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,270,3,47,0,12,10,4,0,0,0,0,0,0,0,0,0,0,3,0
2112,5355,2304,5664,6144,1980,2040,1430,1891,2125,440,4730,600,3360,3213,2424,2660,4165,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,360,4,91,1,7,11,3,0,0,0,0,0,0,0,0,0,0,4,0
1920,2380,4896,4320,3744,4140,3740,2145,2623,2380,1100,2530,1800,3540,2394,2222,5110,4250,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,540,3,37,0,7,5,8,0,0,0,0,0,0,0,0,0,0,4,0
1920,1445,4608,6912,7680,3600,2210,2990,2928,1955,550,5610,4575,4500,1701,6161,2520,5950,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,720,3,67,0,9,4,6,0,0,0,0,0,0,0,0,0,0,5,0
2112,7565,2208,3264,5664,1980,5185,2340,1403,3740,440,5390,3450,2760,2268,3636,3850,3825,6480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,180,6,34,0,8,8,7,0,0,0,0,0,0,0,0,0,0,6,0
2112,2210,4608,3072,8448,2820,3060,3835,2379,6290,550,3520,1200,2280,4347,6464,5320,4165,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,180,4,103,0,6,5,3,0,0,0,0,0,0,0,0,0,0,6,0
3072,3400,3264,8448,3840,1500,2805,3770,2684,4845,1430,7480,4050,5580,630,1414,1190,5780,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,540,12,35,0,3,5,5,0,0,0,0,0,0,0,0,0,0,5,0
7104,3485,8064,3840,8544,3180,4845,3380,3355,1360,880,4400,3150,2520,3087,4444,1680,7905,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,180,4,37,1,7,7,5,0,0,0,0,0,0,0,0,0,0,9,0
2976,2550,2592,3552,4704,3480,3315,2665,1708,2805,330,10670,2700,7800,1764,4040,4410,3825,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,7,42,0,3,5,9,0,0,0,0,0,0,0,0,0,0,3,0
2880,3485,4704,6432,5376,4920,1105,3120,4575,4165,550,5720,3375,2940,4977,7474,2590,8500,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,540,7,58,0,7,6,6,0,0,0,0,0,0,0,0,0,0,8,0
7200,4250,2016,8352,4416,2880,3740,3900,1830,6375,550,5060,5625,1860,2835,4646,2870,4420,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,270,8,39,0,5,5,6,0,0,0,0,0,0,0,0,0,0,4,0
1056,5695,7584,3840,1728,1740,6460,2795,2562,3485,440,2200,4650,720,4095,2323,1820,7565,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,540,8,56,0,5,8,12,0,0,0,0,0,0,0,0,0,0,4,0
10656,4505,5952,2688,5856,2760,1615,2795,5307,5355,220,5720,3600,4440,3024,4444,2870,2380,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,540,5,30,0,10,8,5,0,0,0,0,0,0,0,0,0,0,10,0
4320,3315,7488,7776,1632,2520,7140,2860,3843,4675,660,1540,5025,1560,1260,5151,3430,1615,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,180,5,39,0,3,13,4,0,0,0,0,0,0,0,0,0,0,8,0
3744,4420,4416,2112,2496,1740,4335,2665,1708,3570,660,3630,4350,3600,6111,5454,1680,4505,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,630,2,21,0,10,7,4,0,0,0,0,0,0,0,0,0,0,8,0
1344,2295,4992,960,2112,3840,6120,1820,2440,6630,440,3410,6075,3120,4095,3838,2800,6715,4440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,180,3,63,0,7,8,4,0,0,0,0,0,0,0,0,0,0,9,0
1632,1785,4608,9408,9408,3480,2975,2730,3721,2380,770,5060,3675,1680,4158,4141,2660,4335,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,180,14,52,0,2,10,4,0,0,0,0,0,0,0,0,0,0,11,0
2112,6205,4320,6240,6048,3660,3570,1430,3721,4335,1210,7150,2475,3120,2772,5757,8260,2465,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,360,21,76,0,10,11,14,0,0,0,0,0,0,0,0,0,0,12,0
3168,2040,5088,4128,3936,2580,1020,1105,1891,5950,1210,7480,6075,3480,1764,7676,3150,4505,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,450,8,73,0,4,17,3,0,0,0,0,0,0,0,0,0,0,4,0
5568,5950,8160,5856,4704,3780,2805,3900,2318,4250,1100,9570,4950,2400,1638,4949,4550,5950,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,360,4,74,1,9,9,6,0,0,0,0,0,0,0,0,0,0,5,0
3456,2040,3168,4704,2880,2640,5695,4030,1525,4590,1100,3520,4350,3120,2394,2525,2940,5270,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,630,9,51,1,5,16,9,0,0,0,0,0,0,0,0,0,0,2,0
6720,6035,4608,3744,3840,2280,2465,1625,5734,4505,550,5500,4050,1200,1197,4040,3150,2210,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,450,5,28,0,5,6,4,0,0,0,0,0,0,0,0,0,0,4,0
2688,3825,2880,2688,6240,3240,3995,2665,2074,5100,330,6050,2925,4860,1512,6464,2940,5440,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,360,10,59,0,5,11,12,0,0,0,0,0,0,0,0,0,0,7,0
4704,2805,6240,5568,10272,2700,595,6630,2196,3570,550,6160,3750,1980,3654,6868,1890,3060,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,450,7,35,0,4,4,8,0,0,0,0,0,0,0,0,0,0,4,0
1440,3230,2880,5760,3456,1920,5525,2535,2318,3400,550,5170,4950,1800,2709,5252,2730,2890,3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,7,51,0,4,20,10,0,0,0,0,0,0,0,0,0,0,2,0
2400,3230,5376,2400,6336,4500,2295,4485,1403,4335,550,5280,4050,4500,3213,2727,1610,4760,3480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,360,4,35,0,11,11,6,0,0,0,0,0,0,0,0,0,0,5,0
3648,6205,3840,5184,5280,2340,3570,2080,2867,3740,220,7260,1275,3720,4662,3535,7070,4505,3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,180,3,83,0,7,4,2,0,0,0,0,0,0,0,0,0,0,5,0
3360,3485,6336,7488,8736,1140,8075,3705,3294,4080,990,1760,975,3120,2583,4949,1470,7820,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,360,2,47,0,10,4,5,0,0,0,0,0,0,0,0,0,0,19,0
3168,7735,2400,8736,3744,2640,9605,1560,3172,3145,330,2750,2100,1200,2835,2323,4060,3570,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,450,4,70,2,13,9,2,0,0,0,0,0,0,0,0,0,0,12,0
3360,5610,2880,1152,3648,1380,1955,2860,2867,3230,770,4180,3000,4560,3276,7575,4130,3230,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,720,9,80,1,8,9,8,0,0,0,0,0,0,0,0,0,0,5,0
2976,1700,1440,5088,3840,1920,2295,1365,3843,9350,330,5720,3600,3120,3213,3030,3430,6375,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,540,7,31,0,4,7,7,0,0,0,0,0,0,0,0,0,0,6,0
5184,6460,5568,2592,4320,2520,5950,3640,2623,4930,330,2860,1875,4140,3654,4242,4410,6120,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,270,7,98,0,5,6,3,0,0,0,0,0,0,0,0,0,0,5,0
2496,7565,1728,4608,7392,2520,6205,2470,3904,4845,440,5060,4350,2460,2394,7272,2870,5610,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,180,5,86,0,7,8,6,0,0,0,0,0,0,0,0,0,0,8,0
3072,3230,4032,3552,5760,2580,1360,4030,5368,4590,770,5500,3750,2040,4977,3838,3780,6375,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,180,8,27,0,6,5,4,0,0,0,0,0,0,0,0,0,0,7,0
3936,4250,9504,4704,6816,1260,5525,4745,2623,4760,440,5720,3225,1980,5481,12827,1890,5440,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,720,13,58,0,3,5,7,0,0,0,0,0,0,0,0,0,0,3,0
1440,4760,4128,1536,2400,1380,8330,4485,2501,3315,660,6270,4350,3540,1890,2020,2590,6205,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,180,12,24,0,8,9,4,0,0,0,0,0,0,0,0,0,0,4,0
4032,5185,3456,5856,4608,1020,4590,3120,4331,3145,550,2860,6900,3840,2646,6363,1820,6460,4440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,450,13,71,0,7,7,20,0,0,0,0,0,0,0,0,0,0,6,0
3264,2720,3744,2880,4608,2700,4505,1495,5063,6970,330,9240,2250,2940,2520,2727,2520,4420,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,360,5,41,0,6,6,6,0,0,0,0,0,0,0,0,0,0,5,0
5568,2890,5088,1536,3072,2760,5185,4420,2745,4845,440,5830,2700,5100,3654,5555,2870,5270,3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,990,6,22,0,7,11,10,0,0,0,0,0,0,0,0,0,0,5,0
2400,3400,4800,4608,1920,1320,3230,2990,2928,6290,440,2310,5250,5100,4788,4242,6440,6035,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,540,8,55,0,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0
1824,2465,3168,5856,4704,3660,1445,5330,3111,2975,550,3850,4200,1980,2646,5656,3990,5355,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,360,9,68,0,4,12,3,0,0,0,0,0,0,0,0,0,0,11,0
3072,7140,4992,4608,4800,1200,8075,4225,4209,3825,880,4510,4425,2760,1953,5050,3920,2635,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,900,4,79,0,3,3,5,0,0,0,0,0,0,0,0,0,0,2,0
1824,1700,6624,3648,2976,1860,3485,2470,1525,3740,1100,9350,2925,2160,3024,6262,2310,2975,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,270,4,74,0,3,6,2,0,0,0,0,0,0,0,0,0,0,7,0
2880,3060,1824,1824,5472,2760,4165,2600,1952,8670,880,3960,4800,3000,3591,3636,4410,3740,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,360,11,39,0,21,8,8,0,0,0,0,0,0,0,0,0,0,4,0
1248,5015,3552,5184,4800,2400,2380,2470,2074,6120,220,2310,4275,3000,1386,7878,4690,3230,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,720,2,70,0,5,4,12,0,0,0,0,0,0,0,0,0,0,4,0
1536,5015,4224,3936,5376,3180,4675,3315,2806,2635,550,6380,4200,2100,3528,2828,2170,3230,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,270,6,56,1,6,6,2,0,0,0,0,0,0,0,0,0,0,7,0
1824,6290,5088,5568,3360,3120,3400,3640,2623,4505,330,3740,1800,2160,3969,4747,1960,4165,4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,450,9,46,0,8,8,10,0,0,0,0,0,0,0,0,0,0,3,0
3936,3145,4608,4032,8928,5700,3740,1950,3660,10030,770,5610,4500,1320,1764,5050,4550,3910,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,450,9,26,0,8,13,5,0,0,0,0,0,0,0,0,0,0,5,0
5472,5525,6816,5952,2880,1440,2805,2405,3294,2380,880,5170,2025,3000,2646,5858,2100,2040,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,540,2,82,0,11,7,5,0,0,0,0,0,0,0,0,0,0,3,0
3456,2635,4416,3840,3072,2940,4250,2795,2623,2890,440,3080,2475,4020,5040,2626,3010,3655,3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,450,8,32,0,4,10,2,0,0,0,0,0,0,0,0,0,0,8,0
2400,3485,5664,2592,7200,2640,3145,5005,4880,7310,660,5610,5175,9360,2142,4141,1120,3485,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,810,9,33,0,7,22,3,0,0,0,0,0,0,0,0,0,0,10,0
3936,3230,7104,4032,2880,2280,6545,2405,2623,4420,440,3740,3300,2640,4032,4747,4200,5695,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,5,36,0,9,6,5,0,0,0,0,0,0,0,0,0,0,8,0
4032,4250,4800,6048,4896,3180,3315,3380,1830,3145,440,3740,3300,7200,3654,5252,1960,2720,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,450,4,66,0,4,4,5,0,0,0,0,0,0,0,0,0,0,5,0
4128,6460,3552,4704,7008,4020,4760,2600,5124,4930,770,5940,1350,2640,3906,4545,2380,3060,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,270,5,25,0,7,8,8,0,0,0,0,0,0,0,0,0,0,6,0
5760,3485,6048,3360,4032,2040,4505,2925,2318,3655,660,10120,3150,3540,6048,4949,3220,3400,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,1170,5,18,0,4,5,7,0,0,0,0,0,0,0,0,0,0,7,0
5856,4080,1824,5568,5376,5940,4335,5655,2623,5440,440,2310,4950,2280,5733,9494,3360,3060,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,180,9,38,0,16,4,9,0,0,0,0,0,0,0,0,0,0,6,0
2688,5695,6048,4224,5568,1080,2295,4745,2745,4930,440,1650,5475,2100,2142,6060,4200,4165,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,180,2,63,0,4,12,10,0,0,0,0,0,0,0,0,0,0,7,0
5472,4250,1728,3648,6624,2700,3315,5330,3660,6035,1430,5170,4050,5520,3402,1212,4410,4250,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,180,6,53,0,9,10,11,0,0,0,0,0,0,0,0,0,0,5,0
8832,3400,3168,2880,3744,2220,6970,5330,1647,4420,1870,2640,3825,2820,3465,7171,5740,1530,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,9,69,0,8,10,10,0,0,0,0,0,0,0,0,0,0,4,0
3648,2890,2688,7104,4896,3240,4760,2795,3599,3230,550,7480,4725,1860,3780,4949,1680,5525,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,450,2,34,0,6,6,7,0,0,0,0,0,0,0,0,0,0,7,0
1920,6885,4608,7584,2400,5400,3315,4810,3416,3400,550,3960,2775,1800,2016,5858,3010,2465,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,630,9,37,0,8,11,10,0,0,0,0,0,0,0,0,0,0,3,0
5184,7225,3648,6432,5088,2160,3315,2145,2989,5100,440,5610,3075,1680,1953,2828,3220,6120,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,270,9,49,0,5,5,4,0,0,0,0,0,0,0,0,0,0,2,0
2496,5695,9504,4704,4032,3480,5015,4095,3172,3400,2090,3850,3150,2280,1512,5050,3780,2720,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,540,6,41,0,8,9,10,0,0,0,0,0,0,0,0,0,0,15,0
2208,5355,3360,1920,3072,3060,4845,2210,1891,6630,440,5610,3075,4020,6111,4343,4970,4760,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,630,9,84,0,6,8,10,0,0,0,0,0,0,0,0,0,0,6,0
4032,2805,3264,2208,2688,2340,8840,1755,1891,2720,330,8360,5925,3120,882,4646,3080,4590,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,180,9,29,0,6,8,3,0,0,0,0,0,0,0,0,0,0,2,0
3552,2040,3168,2208,4224,4080,3145,2340,5246,3570,550,7810,5775,2760,1953,6060,4060,5440,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,360,7,42,0,14,4,4,0,0,0,0,0,0,0,0,0,0,11,0
1824,6885,2304,7392,5376,2520,4080,4745,1220,8585,440,3410,3900,3780,1449,2626,2170,7395,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,180,5,77,0,6,18,2,0,0,0,0,0,0,0,0,0,0,7,0
2496,4675,3552,2496,3264,3360,3315,1950,1525,6630,1210,5830,1425,4500,2709,4646,5880,4335,5760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,630,12,56,0,3,12,11,0,0,0,0,0,0,0,0,0,0,14,0
5184,4590,1920,3360,1920,2100,9690,5590,1525,4760,330,6050,4050,660,882,5656,4970,6290,3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,1080,3,38,0,7,8,8,0,0,0,0,0,0,0,0,0,0,4,0
6048,6885,3456,5088,1440,4620,2465,975,793,5695,770,5390,4350,1920,3906,4646,3010,5355,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,180,8,27,0,3,6,3,0,0,0,0,0,0,0,0,0,0,7,0
2304,4335,2976,5376,6240,4500,6460,7670,1891,3230,770,5390,3075,2340,3906,5858,3710,2550,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,540,5,85,0,12,6,17,0,0,0,0,0,0,0,0,0,0,5,0
5952,5780,2112,2880,5856,4140,3060,1430,2013,5015,330,4730,7125,2640,3717,8787,2240,2635,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,540,15,77,0,5,3,7,0,0,0,0,0,0,0,0,0,0,14,0
864,3655,5664,3648,6816,3120,3995,2015,2135,8585,550,2750,4275,5700,1512,4242,5180,3485,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,450,7,50,0,9,8,6,0,0,0,0,0,0,0,0,0,0,10,0
3456,1445,11616,11328,6720,3480,1360,3705,1891,3825,330,4290,2625,3120,2331,4949,2870,4335,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,720,3,55,0,2,12,4,0,0,0,0,0,0,0,0,0,0,9,0
4704,2975,4896,5472,5376,2220,4165,1300,2867,4335,660,5830,1875,2580,567,7575,1400,8755,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,180,11,61,0,6,14,7,0,0,0,0,0,0,0,0,0,0,16,0
4992,5100,6336,7104,4128,1200,5780,3510,1220,5780,880,3740,2850,5640,3465,8484,3080,4675,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,450,6,43,0,5,6,4,0,0,0,0,0,0,0,0,0,0,4,0
2880,3825,4992,2400,1920,2400,6800,1950,4697,3400,220,3300,3675,1980,2520,4242,2240,2125,4740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,10,54,0,4,16,12,0,0,0,0,0,0,0,0,0,0,5,0
1824,4080,1536,5088,8640,900,3060,6370,1952,3485,440,5830,3750,2340,2331,2121,3080,4760,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,360,10,51,0,3,13,5,0,0,0,0,0,0,0,0,0,0,6,0
2304,2465,5472,4608,4032,2580,5015,2405,3294,4250,1210,4510,5925,4440,5544,7575,4130,5525,3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,360,5,65,0,3,15,9,0,0,0,0,0,0,0,0,0,0,6,0
5088,5525,4992,6432,6816,1980,4335,3770,2562,5950,330,1430,2700,1380,2331,7070,3080,3910,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,360,11,68,0,8,12,5,0,0,0,0,0,0,0,0,0,0,9,0
3456,7990,5856,2976,4704,3420,2975,2600,4270,2040,330,4620,6525,2280,2394,3232,3220,4080,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,450,5,59,0,8,9,4,0,0,0,0,0,0,0,0,0,0,10,0
4416,3740,8160,4608,6336,2580,3995,2145,2074,7735,1540,5390,6375,2220,7056,5555,3010,4675,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,630,5,94,1,4,7,5,0,0,0,0,0,0,0,0,0,0,6,0
3264,4250,4608,4128,3456,4680,5270,3250,2806,3825,660,6270,5400,2940,1890,4747,7070,3400,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,180,6,67,0,10,3,7,0,0,0,0,0,0,0,0,0,0,10,0
1728,2040,3360,2208,6432,3240,2890,2535,1525,3995,990,11990,2625,1620,2142,6767,2590,2550,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,180,4,63,0,14,8,18,0,0,0,0,0,0,0,0,0,0,9,0
5088,3145,3072,2208,4224,1860,1870,4615,4209,6375,440,7480,2475,2220,2772,2525,9730,4675,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,180,3,49,0,7,10,6,0,0,0,0,0,0,0,0,0,0,7,0
2304,2805,2208,2688,4992,3180,1955,3965,1037,3825,660,4620,5025,1920,2331,3333,3500,2040,5820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,270,2,55,1,4,5,5,0,0,0,0,0,0,0,0,0,0,5,0
1152,4505,4992,1824,4896,1860,6035,2990,3538,11050,550,2420,4425,3540,2268,6767,3850,6035,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,270,5,36,0,5,8,11,0,0,0,0,0,0,0,0,0,0,2,0
4032,1700,3456,4704,10368,4020,6035,1690,3721,3400,770,10010,3825,1740,3780,9191,3570,5440,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,810,9,51,0,3,6,7,0,0,0,0,0,0,0,0,0,0,19,0
3840,5100,2208,5568,4416,1320,2550,3965,4087,6545,1430,5940,3300,1980,1890,4242,2170,2210,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,270,10,33,0,5,10,5,0,0,0,0,0,0,0,0,0,0,11,0
4416,5780,4128,7200,4416,3780,4335,1235,2745,4250,1430,5170,1350,1440,3276,6969,1470,3060,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,14,36,0,19,6,9,0,0,0,0,0,0,0,0,0,0,5,0
1056,4590,3456,5184,5856,1260,4250,3835,5124,4165,880,1870,4425,4620,2583,3333,7560,850,4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,270,3,88,0,15,21,5,0,0,0,0,0,0,0,0,0,0,3,0
2688,6800,2496,3456,10560,4260,3400,2665,2379,6205,1210,6270,3600,2820,3591,1818,4060,3485,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,270,14,100,0,12,22,4,0,0,0,0,0,0,0,0,0,0,16,0
3840,2805,3744,4800,3168,2340,1020,3640,4026,4250,330,5940,5400,5580,2772,3333,2940,1870,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,540,7,39,1,7,10,11,0,0,0,0,0,0,0,0,0,0,9,0
4512,4845,2976,4416,2880,2640,2635,3705,3721,4675,440,2530,3375,1320,2709,6767,4830,3485,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,450,10,41,0,10,7,7,0,0,0,0,0,0,0,0,0,0,7,0
2880,4420,3552,7488,3360,3060,4590,1755,6039,6630,770,4290,5175,3840,2898,9292,5180,8670,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,720,4,50,0,11,6,16,0,0,0,0,0,0,0,0,0,0,10,0
3360,3485,7776,2784,4800,2400,4420,2405,793,3485,220,2090,3600,4200,1638,7070,4410,5270,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,540,6,20,0,5,14,4,0,0,0,0,0,0,0,0,0,0,3,0
3456,3230,1728,6144,4704,4080,3145,4420,3782,5695,330,6050,3975,1440,1890,7070,3150,3315,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,270,11,35,0,9,12,7,0,0,0,0,0,0,0,0,0,0,10,0
10368,2720,7008,5088,4896,3240,3145,2795,4697,2550,880,4180,5850,4320,3087,8383,4270,6375,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,360,5,51,0,13,5,7,0,0,0,0,0,0,0,0,0,0,4,0
1056,2975,4896,3360,2688,2280,4420,3770,2501,4590,990,6050,3375,780,1575,9090,8120,6545,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,180,5,66,0,6,8,6,0,0,0,0,0,0,0,0,0,0,11,0
4224,3230,4032,4896,3648,1620,9435,2925,1098,5185,1100,5720,2175,1560,3591,7272,5460,6290,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,7,27,0,7,8,14,0,0,0,0,0,0,0,0,0,0,5,0
